user_id,name,age,gender,region,education_level,occupation,annual_income,joint_income,business_income,property_value,loan_amount,repayment_score,fraud_flag,id_verified,document_validity,verification_date,last_transaction_date,beneficiary_count,credit_score,loan_status,timestamp
19563,Sanya Gupta,54,Female,Jaipur,Bachelor,Accountant,3643523,,224713,7028218,2807853,751,0,Yes,Valid,2025-06-18 18:23:08,2025-08-01 09:45:51,5,751,Approved,2023-01-14 14:02:00
19564,Kunal Kulkarni,43,Male,Pune,High School,Nurse,2543224,1158453.0,0,27955021,14431039,511,0,Yes,Valid,2021-06-23 15:15:06,2022-11-07 12:24:20,5,532,Rejected,2023-01-14 14:03:00
19565,Rohit Das,37,Male,Lucknow,Master,Salesperson,2718032,1706289.0,0,26133256,11654280,580,0,Yes,Valid,2021-03-13 11:48:31,2023-07-31 11:40:17,4,579,Approved,2023-01-14 14:04:00
19566,Tanvi Reddy,50,Female,Jaipur,Master,Teacher,4644689,1917623.0,0,39950068,15940256,594,0,Yes,Valid,2023-12-18 19:25:15,2025-08-02 15:53:11,6,596,Approved,2023-01-14 14:05:00
19567,Dev Singh,52,Male,Hyderabad,High School,Salesperson,2100684,,0,7193860,4285522,645,0,Yes,Pending,2024-02-04 22:41:21,2024-06-24 19:16:24,4,639,Approved,2023-01-14 14:06:00
19568,Pooja Nath,30,Female,Delhi,High School,Teacher,3063496,,0,21945210,10149013,653,0,Yes,Valid,2025-02-20 04:19:15,2025-05-16 03:57:23,4,648,Approved,2023-01-14 14:07:00
19569,Aarohi Mehta,26,Female,Jaipur,Bachelor,Farmer,3206986,,793628,17480356,9517145,642,0,Yes,Valid,2021-11-07 01:38:15,2025-06-27 22:03:10,6,678,Rejected,2023-01-14 14:08:00
19570,Ishita Bose,43,Female,Lucknow,Bachelor,IT Professional,1900510,,0,17429535,8173168,521,0,No,Valid,2024-07-23 07:25:21,2025-08-13 08:22:12,3,541,Rejected,2023-01-14 14:09:00
19571,Dev Sharma,23,Male,Bangalore,Bachelor,Nurse,2188729,,0,21504638,6988633,611,0,Yes,Valid,2020-09-22 15:34:11,2025-08-24 09:02:53,3,608,Rejected,2023-01-14 14:10:00
19572,Shaurya Nath,49,Male,Kolkata,High School,Doctor,1470398,1632251.0,0,9322700,3756678,701,0,Yes,Valid,2021-05-31 20:26:24,2023-07-14 17:50:40,4,716,Approved,2023-01-14 14:11:00
19573,Ishan Reddy,40,Male,Kolkata,Bachelor,Nurse,641369,,0,2776253,1728728,608,0,Yes,Expired,2024-08-25 10:17:38,2024-11-18 15:52:56,1,588,Approved,2023-01-14 14:12:00
19574,Gautam Patel,30,Male,Hyderabad,High School,Salesperson,1499693,1901262.0,0,23213259,7863840,618,0,Yes,Valid,2023-10-25 09:03:35,2025-12-25 04:17:23,5,649,Rejected,2023-01-14 14:13:00
19575,Jhanvi Kapoor,47,Female,Kolkata,Bachelor,Student,1095083,,0,6494145,2275679,619,0,Yes,Valid,2024-01-20 07:42:46,2024-08-15 14:45:42,1,587,Approved,2023-01-14 14:14:00
19576,Damini Gupta,37,Female,Kolkata,Bachelor,Teacher,1030635,,0,11190882,5377969,545,0,Yes,Valid,2025-11-24 02:19:24,2025-12-28 21:16:28,2,591,Rejected,2023-01-14 14:15:00
19577,Ananya Chauhan,38,Female,Lucknow,PhD,Doctor,1533332,3337994.0,159547,7297168,4165476,719,0,Yes,Valid,2020-11-30 06:30:25,2024-06-18 00:46:22,6,756,Approved,2023-01-14 14:16:00
19578,Ubika Gaba,30,Female,Hyderabad,High School,Business Owner,6000000,3365299.0,444812,22424971,10445413,739,0,Yes,Valid,2024-05-03 09:14:18,2024-11-01 06:06:04,6,741,Approved,2023-01-14 14:17:00
19579,Pranav Nath,50,Male,Delhi,Bachelor,Student,1219454,854799.0,0,5804876,2786878,719,0,No,Valid,2024-10-24 12:25:48,2025-03-27 11:54:26,3,714,Approved,2023-01-14 14:18:00
19580,Eshan Joshi,60,Male,Chennai,High School,Doctor,2818976,1125094.0,404498,16075465,8969787,599,0,Yes,Valid,2025-10-26 18:05:02,2025-12-01 22:23:49,4,607,Approved,2023-01-14 14:19:00
19581,Vikram Nath,48,Male,Delhi,Diploma,Clerk,852850,,0,13852599,4344480,509,0,Yes,Valid,2023-03-10 17:22:33,2023-06-23 10:16:23,1,526,Approved,2023-01-14 14:20:00
19582,Charita Nair,31,Female,Delhi,High School,Teacher,2530461,,0,14180561,12210822,506,0,Yes,Valid,2025-11-26 15:07:42,2025-12-10 13:37:16,4,532,Rejected,2023-01-14 14:21:00
19583,Damini Loyal,57,Female,Pune,Master,Clerk,3059761,,0,27991961,16504710,523,0,Yes,Valid,2024-07-08 04:20:59,2025-05-24 19:46:30,5,561,Rejected,2023-01-14 14:22:00
19584,Ananya Kapoor,26,Female,Jaipur,Bachelor,Nurse,1250040,2202373.0,0,17263235,6940251,663,0,No,Valid,2022-06-05 03:07:17,2023-08-18 10:34:50,3,695,Approved,2023-01-14 14:23:00
19585,Ishita Gupta,33,Female,Delhi,Master,Salesperson,1576545,,0,10482709,6268170,606,0,Yes,Expired,2020-01-23 12:57:13,2022-06-20 15:30:39,1,589,Rejected,2023-01-14 14:24:00
19586,Kunal Kapoor,22,Male,Hyderabad,High School,Business Owner,1368274,,429635,15107146,7613863,502,0,Yes,Valid,2020-10-21 04:13:54,2023-10-09 05:23:41,3,504,Approved,2023-01-14 14:25:00
19587,Pranav Iyer,58,Male,Delhi,Bachelor,Civil Servant,2798873,,0,25665780,17942275,420,0,Yes,Valid,2025-08-22 03:34:07,2025-11-02 04:15:18,2,462,Rejected,2023-01-14 14:26:00
19588,Manish Kapoor,22,Male,Chennai,Bachelor,Engineer,2519039,,0,37371755,7764458,635,0,Yes,Valid,2024-05-08 03:38:19,2025-03-31 09:07:13,2,642,Rejected,2023-01-14 14:27:00
19589,Aarav Kulkarni,45,Male,Kolkata,Bachelor,Business Owner,3251229,,575277,22027822,11089230,677,0,Yes,Valid,2024-12-03 01:16:55,2025-11-02 09:46:20,5,711,Approved,2023-01-14 14:28:00
19590,Gautam Singh,29,Male,Lucknow,PhD,Self Employed,2016098,1562093.0,579892,20081034,12555383,580,0,Yes,Valid,2021-07-30 23:30:12,2025-12-15 21:03:01,4,575,Rejected,2023-01-14 14:29:00
19591,Kavya Murty,30,Female,Jaipur,PhD,Nurse,1013164,,0,5281852,1934461,654,0,Yes,Valid,2023-09-01 15:00:22,2024-11-21 06:11:05,2,621,Approved,2023-01-14 14:30:00
19592,Ishan Iyer,47,Male,Lucknow,Master,Clerk,1250775,2990208.0,0,6750330,3503946,759,0,Yes,Valid,2024-12-29 15:24:52,2025-11-13 10:11:52,5,793,Approved,2023-01-14 14:31:00
19593,Ananya Iyer,56,Female,Chennai,High School,Teacher,1104511,1145383.0,0,15535379,4594248,611,0,Yes,Expired,2025-10-26 08:24:33,2025-11-14 01:51:49,4,601,Rejected,2023-01-14 14:32:00
19594,Rhea Chauhan,21,Female,Ahmedabad,Master,Student,1416880,1031136.0,0,6913113,3203121,724,0,Yes,Valid,2023-11-14 23:32:23,2023-12-29 18:19:23,2,710,Approved,2023-01-14 14:33:00
19595,Dev Joshi,27,Male,Bangalore,PhD,Farmer,1625518,,1264351,16214672,9013235,536,1,No,Expired,2024-06-28 11:33:56,2025-04-29 11:57:28,2,446,Approved,2023-01-14 14:34:00
19596,Ishita Mehta,33,Female,Mumbai,Diploma,Engineer,1722852,,0,13215179,6133521,560,0,Yes,Valid,2024-01-17 23:08:12,2025-03-09 08:04:15,3,578,Rejected,2023-01-14 14:35:00
19597,Meera Bose,62,Female,Lucknow,Diploma,Student,2020438,,0,9493158,5966992,567,0,Yes,Valid,2022-12-07 06:30:16,2024-05-03 17:40:58,2,588,Rejected,2023-01-14 14:36:00
19598,Ubika Joshi,23,Female,Lucknow,Bachelor,Accountant,854115,,0,5118708,2933751,611,0,Yes,Valid,2022-10-10 08:09:33,2023-03-19 14:12:52,1,626,Approved,2023-01-14 14:37:00
19599,Vikram Kapoor,28,Male,Delhi,Bachelor,Civil Servant,3269540,2196585.0,0,35573878,17658736,599,0,Yes,Valid,2024-12-15 19:48:02,2025-10-04 02:33:27,5,572,Approved,2023-01-14 14:38:00
19600,Indira Nath,38,Female,Delhi,High School,Nurse,2504390,,0,23646334,7025642,651,0,Yes,Valid,2022-09-11 19:06:38,2024-07-20 16:22:10,4,678,Approved,2023-01-14 14:39:00
19601,Arjun Patel,35,Male,Lucknow,High School,Self Employed,1799372,1437708.0,100000,13753113,8698822,609,0,Yes,Valid,2021-01-30 08:16:40,2025-08-10 22:58:23,4,618,Rejected,2023-01-14 14:40:00
19602,Vikram Verma,23,Male,Chennai,Diploma,Clerk,1651947,,0,14473633,8897454,456,0,Yes,Pending,2024-07-09 02:09:56,2025-02-28 12:58:57,1,448,Rejected,2023-01-14 14:41:00
19603,Aarav Sharma,44,Male,Ahmedabad,Bachelor,Civil Servant,1675405,,0,7336219,3409040,729,0,Yes,Valid,2024-03-15 13:27:28,2024-06-24 02:16:17,2,758,Approved,2023-01-14 14:42:00
19604,Ananya Verma,47,Female,Lucknow,High School,Business Owner,1809761,,206409,11050591,3510422,629,0,No,Valid,2022-02-24 10:42:03,2023-04-25 05:48:13,3,635,Approved,2023-01-14 14:43:00
19605,Eshan Nair,28,Male,Kolkata,Master,Self Employed,2716827,4000000.0,1201725,27785317,8959861,733,0,Yes,Valid,2020-06-26 11:11:22,2024-07-26 08:31:34,6,733,Rejected,2023-01-14 14:44:00
19606,Sanya Kulkarni,51,Female,Mumbai,Bachelor,Salesperson,2009754,,0,29985743,8113121,607,0,Yes,Valid,2024-02-01 02:13:01,2025-10-17 20:04:46,2,613,Rejected,2023-01-14 14:45:00
19607,Rohit Nair,23,Male,Pune,High School,Doctor,2503963,,0,21163107,10049639,585,0,Yes,Valid,2020-01-10 11:02:07,2021-09-28 16:44:20,4,637,Rejected,2023-01-14 14:46:00
19608,Manish Sharma,53,Male,Delhi,Bachelor,Clerk,2264912,,0,12787924,4926709,632,0,Yes,Valid,2021-07-20 00:57:36,2022-02-24 22:10:18,4,663,Approved,2023-01-14 14:47:00
19609,Damini Kulkarni,32,Female,Pune,Diploma,Farmer,1611391,3201572.0,723964,15370525,9530140,719,0,Yes,Pending,2024-03-08 17:13:26,2024-12-30 21:03:03,6,717,Approved,2023-01-14 14:48:00
19610,Ishan Verma,30,Male,Kolkata,Master,Student,972683,,0,6876013,3444320,622,0,Yes,Expired,2024-12-31 13:34:18,2025-06-19 04:14:56,2,672,Approved,2023-01-14 14:49:00
19611,Kunal Patel,29,Male,Chennai,Master,Teacher,4326257,2302833.0,0,14769283,6092837,643,1,Yes,Expired,2023-12-08 10:09:00,2024-10-13 06:02:36,6,594,Approved,2023-01-14 14:50:00
19612,Aditya Nair,59,Male,Chennai,Bachelor,Clerk,2963327,751892.0,0,12996233,7877542,609,0,Yes,Valid,2021-11-30 00:52:54,2025-10-09 15:31:02,4,618,Approved,2023-01-14 14:51:00
19613,Ishan Verma,43,Male,Lucknow,High School,Student,4140008,,0,19821982,7035417,726,0,No,Valid,2020-09-13 08:46:24,2024-03-07 14:05:42,6,763,Rejected,2023-01-14 14:52:00
19614,Ishan Bose,51,Male,Hyderabad,Bachelor,Farmer,1696769,,1838645,17950240,7807288,680,0,Yes,Pending,2020-03-26 04:14:12,2023-07-13 08:14:02,3,678,Approved,2023-01-14 14:53:00
19615,Tanvi Mehta,29,Female,Jaipur,Bachelor,Clerk,2579777,3101159.0,0,23897621,16016322,553,0,Yes,Expired,2025-04-21 05:28:54,2025-05-09 08:54:31,6,467,Rejected,2023-01-14 14:54:00
19616,Tanvi Joshi,23,Female,Jaipur,Bachelor,Self Employed,1605828,2380757.0,528971,16020375,6045176,705,0,Yes,Valid,2023-12-06 12:33:52,2024-07-10 03:23:23,5,696,Approved,2023-01-14 14:55:00
19617,Aarav Verma,22,Male,Lucknow,Master,Civil Servant,3032021,,0,15900433,4915237,621,0,Yes,Valid,2020-11-11 10:03:51,2022-01-05 21:51:51,3,637,Approved,2023-01-14 14:56:00
19618,Eshan Kulkarni,40,Male,Jaipur,Diploma,Nurse,4787785,,0,33584822,18000295,611,0,Yes,Valid,2020-10-09 02:46:52,2023-01-10 13:12:57,5,642,Approved,2023-01-14 14:57:00
19619,Indira Sharma,35,Female,Pune,Master,Business Owner,4665581,1435021.0,762877,50000000,20000000,618,0,Yes,Valid,2024-02-24 01:11:11,2025-10-09 02:03:25,6,623,Rejected,2023-01-14 14:58:00
19620,Nikhil Kapoor,54,Male,Lucknow,Bachelor,Self Employed,2225561,1255176.0,313514,29907635,8709181,651,0,Yes,Valid,2021-01-19 19:01:48,2021-03-31 00:16:36,4,679,Approved,2023-01-14 14:59:00
19621,Rohit Bose,55,Male,Ahmedabad,Bachelor,Nurse,3159378,874980.0,0,28252026,20000000,455,0,No,Valid,2023-07-13 11:23:25,2023-08-23 08:51:56,4,435,Approved,2023-01-14 15:00:00
19622,Nikhil Kulkarni,34,Male,Delhi,High School,Business Owner,2831351,,464510,13763345,6712530,714,0,Yes,Valid,2023-05-08 11:18:15,2025-07-05 13:11:18,4,762,Approved,2023-01-14 15:01:00
19623,Tanvi Nath,40,Female,Mumbai,High School,Mechanic,2343498,2028504.0,0,19981178,12843897,604,0,Yes,Valid,2022-08-14 03:21:53,2024-03-07 00:09:08,6,693,Approved,2023-01-14 15:02:00
19624,Pooja Iyer,37,Female,Pune,Bachelor,Civil Servant,2711209,,0,8428290,4935987,678,0,Yes,Pending,2021-10-07 06:57:48,2025-08-05 06:02:34,3,711,Approved,2023-01-14 15:03:00
19625,Rohit Kulkarni,50,Male,Kolkata,Bachelor,Nurse,1486710,1002541.0,65780,6091689,2282970,725,0,Yes,Pending,2020-12-05 10:27:05,2022-06-20 01:48:35,4,745,Approved,2023-01-14 15:04:00
19626,Aarav Kulkarni,48,Male,Jaipur,PhD,Civil Servant,1014058,2359202.0,0,5701500,1927929,684,0,Yes,Valid,2023-04-24 10:47:14,2025-12-06 14:49:59,4,728,Approved,2023-01-14 15:05:00
19627,Damini Gaba,49,Female,Kolkata,High School,Civil Servant,2714679,,0,31764772,12894608,519,0,Yes,Valid,2020-11-22 08:51:13,2022-10-01 11:32:45,3,542,Rejected,2023-01-14 15:06:00
19628,Eshan Kapoor,23,Male,Bangalore,Master,Salesperson,1264352,887660.0,0,12676397,5013455,687,0,Yes,Valid,2023-01-31 15:12:48,2024-05-10 11:57:00,4,713,Approved,2023-01-14 15:07:00
19629,Rohit Mehta,35,Male,Jaipur,Diploma,Business Owner,1431884,,1317443,7754455,2725053,724,0,Yes,Valid,2020-11-19 22:06:22,2023-08-13 17:09:47,2,720,Approved,2023-01-14 15:08:00
19630,Rhea Bose,63,Female,Chennai,PhD,Self Employed,1754834,1088343.0,262744,23384718,10622614,528,0,Yes,Valid,2021-05-13 08:18:34,2023-01-15 19:09:54,5,556,Rejected,2023-01-14 15:09:00
19631,Gautam Iyer,36,Male,Lucknow,High School,Self Employed,4640717,,699843,12909811,6714309,664,0,Yes,Valid,2025-07-17 09:28:58,2025-12-30 01:24:54,5,712,Rejected,2023-01-14 15:10:00
19632,Vikram Patel,28,Male,Mumbai,Bachelor,Clerk,2115085,,0,7279900,4511612,673,0,Yes,Pending,2020-08-07 11:30:59,2021-03-26 04:01:19,2,677,Approved,2023-01-14 15:11:00
19633,Tanvi Sharma,29,Female,Mumbai,Master,Business Owner,1407494,928006.0,5881910,15718743,3948995,735,0,No,Valid,2025-07-08 02:46:11,2025-09-08 21:03:08,6,801,Approved,2023-01-14 15:12:00
19634,Ananya Chauhan,22,Female,Delhi,Bachelor,Farmer,1180948,,1497884,7844951,2990024,745,0,Yes,Valid,2021-11-11 00:17:23,2022-10-13 15:17:42,3,765,Approved,2023-01-14 15:13:00
19635,Eshan Nair,55,Male,Lucknow,PhD,Nurse,2001784,1377723.0,0,34023446,11637612,564,0,Yes,Valid,2022-09-05 00:33:56,2025-05-15 23:41:44,4,585,Approved,2023-01-14 15:14:00
19636,Eshan Nair,21,Male,Delhi,Master,Farmer,1964095,1752724.0,223519,15639891,8646912,698,0,Yes,Valid,2021-12-11 08:43:18,2024-12-03 17:33:43,5,772,Rejected,2023-01-14 15:15:00
19637,Shaurya Joshi,47,Male,Ahmedabad,Diploma,Doctor,1219947,1294899.0,0,18912146,6466959,652,0,Yes,Valid,2020-04-08 06:16:17,2024-12-06 21:58:35,3,669,Rejected,2023-01-14 15:16:00
19638,Manish Reddy,38,Male,Ahmedabad,High School,Accountant,2338981,,0,18872935,9136324,627,0,Yes,Valid,2024-05-20 20:52:19,2024-10-21 11:11:08,3,682,Approved,2023-01-14 15:17:00
19639,Pranav Bose,25,Male,Jaipur,High School,Salesperson,961688,,0,9812191,4255683,454,0,Yes,Valid,2023-10-08 10:29:01,2024-12-08 06:56:45,1,437,Rejected,2023-01-14 15:18:00
19640,Pranav Loyal,59,Male,Pune,High School,Accountant,1276501,,0,15575985,7096471,482,0,Yes,Valid,2025-02-21 16:49:39,2025-08-30 07:38:01,1,486,Rejected,2023-01-14 15:19:00
19641,Shaurya Murty,53,Male,Mumbai,Bachelor,Mechanic,4323477,,0,50000000,20000000,576,0,Yes,Pending,2025-01-24 12:04:10,2025-08-10 04:04:28,5,621,Rejected,2023-01-14 15:20:00
19642,Kunal Nath,57,Male,Mumbai,High School,Teacher,1218898,,0,3906864,1446198,752,0,No,Valid,2022-02-25 00:10:01,2025-03-14 13:29:25,1,764,Approved,2023-01-14 15:21:00
19643,Gautam Verma,62,Male,Mumbai,Bachelor,Salesperson,2044255,1950923.0,0,13516847,9036627,597,0,Yes,Valid,2024-04-06 09:34:35,2024-04-29 18:18:27,4,602,Approved,2023-01-14 15:22:00
19644,Aarohi Sharma,61,Female,Kolkata,High School,IT Professional,2649210,,0,9508019,7659204,596,0,Yes,Valid,2025-03-10 14:39:05,2025-11-07 16:39:22,4,631,Rejected,2023-01-14 15:23:00
19645,Tanvi Reddy,51,Female,Chennai,Master,Doctor,5428640,,0,47709109,20000000,503,0,Yes,Valid,2023-11-28 00:05:14,2025-07-19 06:35:36,5,537,Rejected,2023-01-14 15:24:00
19646,Charita Iyer,44,Female,Mumbai,Diploma,IT Professional,4679853,,0,50000000,20000000,540,0,Yes,Valid,2024-10-20 11:24:11,2025-12-15 19:17:42,4,611,Rejected,2023-01-14 15:25:00
19647,Aarohi Bose,51,Female,Mumbai,Bachelor,Clerk,3025721,,0,27615976,20000000,316,0,Yes,Valid,2025-11-23 01:50:26,2025-12-13 09:33:43,5,399,Rejected,2023-01-14 15:26:00
19648,Nisha Kapoor,40,Female,Bangalore,Bachelor,Business Owner,1275566,,1263482,8530707,5728087,700,0,Yes,Valid,2021-02-16 14:12:28,2021-09-05 07:56:43,2,719,Approved,2023-01-14 15:27:00
19649,Vikram Gupta,28,Male,Chennai,Bachelor,Engineer,1353936,,0,17655542,5912558,500,0,Yes,Valid,2021-04-08 09:42:36,2025-12-13 18:10:32,3,515,Rejected,2023-01-14 15:28:00
19650,Tanvi Kapoor,37,Female,Lucknow,Master,Salesperson,1720167,3264832.0,0,13223727,6557098,717,0,Yes,Valid,2024-06-22 02:05:37,2024-06-22 15:34:09,5,774,Rejected,2023-01-14 15:29:00
19651,Pranav Reddy,41,Male,Jaipur,High School,Clerk,6000000,,0,50000000,16455285,674,0,Yes,Valid,2025-06-22 05:03:36,2025-09-26 21:40:44,6,715,Approved,2023-01-14 15:30:00
19652,Sanya Iyer,23,Female,Chennai,Bachelor,Mechanic,2800498,,0,17491744,8843121,605,0,Yes,Valid,2021-02-16 22:07:26,2023-06-08 18:46:45,3,578,Approved,2023-01-14 15:31:00
19653,Jhanvi Murty,58,Female,Bangalore,High School,Doctor,2124062,,0,19710957,10653717,490,0,Yes,Valid,2023-01-24 15:50:04,2025-03-06 06:09:03,4,536,Rejected,2023-01-14 15:32:00
19654,Aditya Murty,61,Male,Ahmedabad,High School,Clerk,2399151,,0,26169903,7953555,563,0,Yes,Valid,2024-07-13 23:08:36,2025-10-20 17:09:24,3,590,Approved,2023-01-14 15:33:00
19655,Aarohi Iyer,39,Female,Lucknow,PhD,Farmer,4316279,,4787720,10519369,7625795,711,0,Yes,Valid,2020-03-04 13:42:01,2020-04-17 13:38:41,6,738,Rejected,2023-01-14 15:34:00
19656,Nisha Iyer,42,Female,Hyderabad,High School,Salesperson,1610850,,0,16191366,9869814,357,0,Yes,Valid,2022-05-26 20:49:16,2023-02-24 16:20:30,1,388,Rejected,2023-01-14 15:35:00
19657,Jhanvi Reddy,58,Female,Chennai,Diploma,Doctor,2265614,921041.0,0,5978624,3815806,698,0,Yes,Valid,2025-09-10 08:06:56,2025-09-18 04:06:44,3,734,Approved,2023-01-14 15:36:00
19658,Vikram Bose,41,Male,Delhi,High School,Farmer,1947183,,1441394,24999673,11256223,589,0,Yes,Valid,2020-03-02 23:41:14,2025-09-15 22:36:09,4,605,Approved,2023-01-14 15:37:00
19659,Gautam Reddy,51,Male,Delhi,Bachelor,Engineer,1519995,1761574.0,0,10796976,4740821,610,0,Yes,Valid,2022-04-28 15:08:20,2024-01-06 21:00:01,5,639,Rejected,2023-01-14 15:38:00
19660,Pooja Gupta,43,Female,Jaipur,Master,Farmer,1926114,,661830,10176051,5038954,654,0,Yes,Valid,2020-04-16 03:06:19,2023-06-05 18:44:31,3,697,Rejected,2023-01-14 15:39:00
19661,Harsh Sharma,32,Male,Bangalore,High School,Mechanic,2600871,,0,34269219,17608514,300,0,Yes,Valid,2022-03-16 05:46:32,2022-07-20 15:44:48,2,308,Rejected,2023-01-14 15:40:00
19662,Ishan Master,55,Male,Delhi,Bachelor,Doctor,2526529,1945430.0,0,14486212,10664082,609,0,Yes,Valid,2025-05-04 23:41:52,2025-08-05 01:06:40,4,644,Rejected,2023-01-14 15:41:00
19663,Kunal Kapoor,29,Male,Hyderabad,Master,Clerk,4385659,,0,16813734,12690044,650,0,Yes,Valid,2022-03-03 17:27:01,2025-02-12 19:17:50,6,692,Rejected,2023-01-14 15:42:00
19664,Rohit Bose,30,Male,Hyderabad,Master,Civil Servant,1597290,,0,7962591,5238174,571,0,Yes,Valid,2020-07-23 17:55:40,2024-06-12 13:29:24,3,572,Rejected,2023-01-14 15:43:00
19665,Charita Gaba,51,Female,Bangalore,Master,Self Employed,2454202,,503507,31742169,8223206,639,0,Yes,Valid,2020-12-30 06:34:34,2023-04-18 01:11:42,3,665,Rejected,2023-01-14 15:44:00
19666,Jhanvi Kapoor,52,Female,Ahmedabad,High School,Mechanic,1200863,,0,12925789,6554275,521,0,Yes,Valid,2025-06-07 20:49:32,2025-12-20 12:46:30,2,543,Rejected,2023-01-14 15:45:00
19667,Damini Reddy,62,Female,Kolkata,Diploma,Nurse,2101061,1091943.0,0,12361850,5858931,657,0,Yes,Valid,2025-05-24 07:19:58,2025-10-03 22:24:42,4,715,Rejected,2023-01-14 15:46:00
19668,Meera Sharma,52,Female,Kolkata,Bachelor,Business Owner,1010508,,697478,9155309,4169741,621,0,No,Valid,2025-12-13 20:02:31,2025-12-26 16:09:25,1,641,Approved,2023-01-14 15:47:00
19669,Indira Chauhan,22,Female,Lucknow,Bachelor,Mechanic,2766645,,0,12359177,8130981,586,0,Yes,Valid,2023-12-04 08:15:15,2024-07-07 10:27:20,2,586,Approved,2023-01-14 15:48:00
19670,Sanya Loyal,58,Female,Lucknow,Master,Teacher,5404005,,0,50000000,18869338,594,0,No,Valid,2025-04-20 08:48:04,2025-05-25 14:31:06,6,603,Approved,2023-01-14 15:49:00
19671,Manish Chauhan,39,Male,Bangalore,Master,Farmer,3654942,,348816,21321483,11807980,621,0,Yes,Valid,2023-11-20 15:42:20,2024-04-08 18:17:03,4,646,Approved,2023-01-14 15:50:00
19672,Nisha Das,21,Female,Lucknow,Bachelor,Teacher,1795504,1864853.0,0,8236818,4327346,680,0,Yes,Valid,2023-12-07 17:43:50,2025-08-06 03:35:08,3,715,Approved,2023-01-14 15:51:00
19673,Indira Verma,46,Female,Pune,Bachelor,Doctor,3551482,,0,20486940,13021699,609,0,Yes,Pending,2023-08-01 20:07:02,2025-01-03 10:05:03,5,649,Rejected,2023-01-14 15:52:00
19674,Meera Gupta,28,Female,Delhi,Bachelor,Self Employed,1038354,1063429.0,175752,10246438,3458636,664,0,Yes,Valid,2022-08-18 05:01:46,2024-09-04 07:23:00,2,638,Rejected,2023-01-14 15:53:00
19675,Rhea Mehta,39,Female,Hyderabad,High School,Accountant,2716180,,0,42114787,15872561,537,0,Yes,Valid,2022-08-29 00:23:07,2023-10-24 10:25:59,2,587,Rejected,2023-01-14 15:54:00
19676,Aarav Mehta,41,Male,Bangalore,Bachelor,Self Employed,6000000,,1040378,50000000,20000000,641,0,Yes,Valid,2023-04-12 21:13:47,2023-06-02 02:19:22,6,628,Approved,2023-01-14 15:55:00
19677,Harsh Kapoor,24,Male,Ahmedabad,High School,Doctor,2703681,,0,21443713,6755106,589,0,Yes,Valid,2022-04-22 20:51:07,2023-04-07 11:19:47,4,574,Approved,2023-01-14 15:56:00
19678,Rhea Singh,58,Female,Pune,Bachelor,Farmer,1908750,,235286,10184888,6710560,597,0,Yes,Valid,2023-07-24 13:52:10,2024-01-23 04:30:30,3,586,Approved,2023-01-14 15:57:00
19679,Charita Mehta,43,Female,Ahmedabad,Master,Student,1844518,,0,30617527,10178491,412,1,Yes,Pending,2021-09-22 14:28:05,2022-06-06 04:31:29,1,368,Rejected,2023-01-14 15:58:00
19680,Aditya Loyal,63,Male,Delhi,PhD,Student,2502570,,0,34913010,13489395,458,0,Yes,Valid,2021-08-06 06:00:47,2025-07-23 17:00:14,2,430,Rejected,2023-01-14 15:59:00
19681,Kunal Master,41,Male,Kolkata,Bachelor,Farmer,2128730,508443.0,1321915,28410853,8436440,595,0,Yes,Pending,2023-01-29 21:10:14,2025-06-01 07:32:57,3,652,Approved,2023-01-14 16:00:00
19682,Vikram Mehta,47,Male,Kolkata,High School,Farmer,1713780,2732806.0,236836,6653001,2636939,783,0,Yes,Valid,2025-07-01 05:51:53,2025-08-26 09:09:44,5,802,Approved,2023-01-14 16:01:00
19683,Rohit Nair,56,Male,Pune,High School,Farmer,2013302,1135196.0,1218502,17256025,6536603,727,0,No,Valid,2023-03-07 12:18:08,2023-09-12 23:27:00,4,742,Approved,2023-01-14 16:02:00
19684,Ishan Joshi,30,Male,Hyderabad,Master,Mechanic,945091,1056782.0,0,12428992,3745280,745,0,Yes,Expired,2020-03-04 16:16:36,2024-11-17 20:25:12,3,749,Approved,2023-01-14 16:03:00
19685,Manish Bose,60,Male,Mumbai,High School,Nurse,3136179,,0,47908885,15307466,459,0,Yes,Valid,2025-12-26 18:05:32,2025-12-27 13:29:59,4,492,Rejected,2023-01-14 16:04:00
19686,Vikram Bose,29,Male,Jaipur,Bachelor,Clerk,3718125,,0,18378274,6045000,702,0,Yes,Expired,2023-01-23 01:37:16,2025-01-02 13:31:26,4,692,Approved,2023-01-14 16:05:00
19687,Vikram Bose,64,Male,Chennai,High School,Salesperson,3071809,,0,11879706,4250882,667,1,Yes,Valid,2021-03-19 20:13:42,2024-08-11 02:07:54,5,606,Rejected,2023-01-14 16:06:00
19688,Kavya Singh,49,Female,Lucknow,Master,Clerk,1821205,4000000.0,0,27110807,7974355,665,0,Yes,Valid,2022-11-22 15:07:05,2023-09-29 11:58:39,6,660,Approved,2023-01-14 16:07:00
